RefseqID,Group,AssemblyLevel,Size(MB),ArrayCount,Kingdom
GCF_000993785.2_ASM99378v2,Actinobacteria,COMP,5.9614,2,Bacteria
GCF_000993805.1_ASM99380v1,Crenarchaeota,COMP,1.61199,2,Archaea
GCF_000993825.1_ASM99382v1,Firmicutes,COMP,5.57548,8,Bacteria
GCF_001005985.1_ASM100598v1,Firmicutes,COMP,2.91817,2,Bacteria
GCF_001006005.1_ASM100600v1,Proteobacteria,COMP,6.00051,4,Bacteria
GCF_001006025.1_ASM100602v1,Firmicutes,COMP,2.08406,2,Bacteria
GCF_001006045.1_ASM100604v1,Euryarchaeota,COMP,1.77009,7,Archaea
GCF_001006525.1_ASM100652v1,Proteobacteria,COMP,5.19037,3,Bacteria
GCF_001007875.1_ASM100787v1,Proteobacteria,COMP,3.96228,1,Bacteria
GCF_001007915.1_ASM100791v1,Proteobacteria,COMP,5.28895,2,Bacteria
GCF_001007935.1_ASM100793v1,Proteobacteria,COMP,4.06784,2,Bacteria
GCF_001008015.1_ASM100801v1,Firmicutes,COMP,1.85043,4,Bacteria
GCF_001010285.1_ASM101028v1,Proteobacteria,COMP,5.1471,3,Bacteria
GCF_001010485.1_ASM101048v1,Chloroflexi,COMP,1.47355,1,Bacteria
GCF_001010765.1_ASM101076v1,Spirochaetes,COMP,4.72158,2,Bacteria
GCF_001011035.1_ASM101103v1,Actinobacteria,COMP,8.03933,2,Bacteria
GCF_001011095.1_ASM101109v1,Firmicutes,COMP,1.97836,2,Bacteria
GCF_001011115.1_ASM101111v1,Euryarchaeota,COMP,2.20974,1,Archaea
GCF_001011675.1_ASM101167v1,Bacteroidetes/Chlorobi ,COMP,3.93897,1,Bacteria
GCF_001013905.1_sleC34,Actinobacteria,COMP,8.12249,2,Bacteria
GCF_001017595.1_ASM101759v1,Tenericutes,COMP,0.695214,1,Bacteria
GCF_001017635.1_ASM101763v1,Firmicutes,COMP,6.78414,2,Bacteria
GCF_001017655.1_ASM101765v1,Chlamydiae/Verrucomicrobia ,COMP,2.94972,4,Bacteria
GCF_001019675.1_ASM101967v1,Firmicutes,COMP,1.79131,1,Bacteria
GCF_001019695.1_ASM101969v1,Firmicutes,COMP,1.70205,1,Bacteria
GCF_001020185.1_ASM102018v1,Firmicutes,COMP,1.89698,2,Bacteria
GCF_001020945.1_ASM102094v1,Proteobacteria,COMP,4.62233,2,Bacteria
GCF_001020985.1_ASM102098v1,Actinobacteria,COMP,3.47423,3,Bacteria
GCF_001021005.2_ASM102100v2,Proteobacteria,COMP,4.62166,2,Bacteria
GCF_001021065.1_ASM102106v1,Actinobacteria,COMP,2.41944,4,Bacteria
GCF_001021875.1_ASM102187v1,Firmicutes,COMP,2.91655,2,Bacteria
GCF_001021895.1_ASM102189v1,Firmicutes,COMP,2.86428,2,Bacteria
GCF_001021915.1_ASM102191v1,Proteobacteria,COMP,4.43083,1,Bacteria
GCF_001021955.1_ASM102195v1,Firmicutes,COMP,1.82952,2,Bacteria
GCF_001022115.1_ASM102211v1,Proteobacteria,COMP,6.67312,1,Bacteria
GCF_001022135.1_ASM102213v1,Proteobacteria,COMP,6.16645,1,Bacteria
GCF_001022175.1_ASM102217v1,Proteobacteria,COMP,5.81001,1,Bacteria
GCF_001022195.1_ASM102219v1,Proteobacteria,COMP,7.22729,1,Bacteria
GCF_001022215.1_ASM102221v1,Proteobacteria,COMP,5.8284,2,Bacteria
GCF_001023495.1_ASM102349v1,Firmicutes,COMP,1.95045,2,Bacteria
GCF_001025155.1_ASM102515v1,Actinobacteria,COMP,2.02197,1,Bacteria
GCF_001025195.1_ASM102519v1,Actinobacteria,COMP,2.07952,1,Bacteria
GCF_001025215.1_ASM102521v1,Actinobacteria,COMP,2.31375,1,Bacteria
GCF_001026925.1_ASM102692v1,Firmicutes,COMP,2.09207,1,Bacteria
GCF_001026985.1_ASM102698v1,Proteobacteria,COMP,4.09463,3,Bacteria
GCF_001027005.1_ASM102700v1,Euryarchaeota,COMP,4.50117,7,Archaea
GCF_001027065.1_ASM102706v1,Firmicutes,COMP,2.89719,1,Bacteria
GCF_001027085.1_ASM102708v1,Firmicutes,COMP,2.94748,2,Bacteria
GCF_001027105.1_ASM102710v1,Firmicutes,COMP,2.78256,2,Bacteria
GCF_001027125.1_ASM102712v1,Firmicutes,COMP,2.89659,2,Bacteria
GCF_001027205.1_ASM102720v1,Firmicutes,COMP,2.94729,2,Bacteria
GCF_001027245.1_ASM102724v1,Firmicutes,COMP,2.90749,2,Bacteria
GCF_001027285.1_ASM102728v1,Proteobacteria,COMP,12.4894,2,Bacteria
GCF_001027545.1_ASM102754v1,Elusimicrobia,COMP,1.58898,2,Bacteria
GCF_001028085.1_ASM102808v1,Firmicutes,COMP,3.44272,4,Bacteria
GCF_001028285.1_ASM102828v1,Proteobacteria,COMP,5.12479,2,Bacteria
GCF_001028645.1_ASM102864v1,Firmicutes,COMP,2.50326,1,Bacteria
GCF_001029125.1_ASM102912v1,Proteobacteria,COMP,4.90182,2,Bacteria
GCF_001039415.1_ASM103941v1,Proteobacteria,COMP,4.50145,2,Bacteria
GCF_001039495.1_ASM103949v1,Firmicutes,COMP,3.69484,1,Bacteria
GCF_001039695.1_emm89-1,Firmicutes,COMP,1.72625,3,Bacteria
GCF_001042595.1_ASM104259v1,Actinobacteria,COMP,2.63567,4,Bacteria
GCF_001042635.1_ASM104263v1,Actinobacteria,COMP,3.15835,2,Bacteria
GCF_001042655.1_ASM104265v1,Actinobacteria,COMP,1.66741,2,Bacteria
GCF_001042675.1_ASM104267v1,Actinobacteria,COMP,1.89086,1,Bacteria
GCF_001042695.1_ASM104269v1,Actinobacteria,COMP,1.79786,1,Bacteria
GCF_001042715.1_ASM104271v1,Firmicutes,COMP,4.20704,2,Bacteria
GCF_001043215.1_ASM104321v1,Proteobacteria,COMP,4.74559,2,Bacteria
GCF_001043255.1_ASM104325v1,Actinobacteria,COMP,4.41043,4,Bacteria
GCF_001045415.1_ASM104541v1,Proteobacteria,COMP,5.00049,1,Bacteria
GCF_001045685.1_ASM104568v1,Proteobacteria,COMP,6.31705,3,Bacteria
GCF_001046095.2_ASM104609v2,Firmicutes,COMP,2.87437,4,Bacteria
GCF_001046955.1_ASM104695v1,Proteobacteria,COMP,5.25239,1,Bacteria
GCF_001050115.1_ASM105011v1,Firmicutes,COMP,3.38129,6,Bacteria
GCF_001050435.1_ASM105043v1,Firmicutes,COMP,3.00681,2,Bacteria
GCF_001051075.1_ASM105107v1,Bacteroidetes/Chlorobi ,COMP,2.15252,1,Bacteria
GCF_001051095.1_ASM105109v1,Firmicutes,COMP,1.94341,2,Bacteria
GCF_001051115.1_ASM105111v1,Bacteroidetes/Chlorobi ,COMP,2.16028,1,Bacteria
GCF_001051135.1_ASM105113v1,Proteobacteria,COMP,4.93658,2,Bacteria
GCF_001077475.1_ASM107747v1,Proteobacteria,COMP,6.36801,1,Bacteria
GCF_001077655.1_ASM107765v1,Proteobacteria,COMP,4.19228,1,Bacteria
GCF_001077795.1_ASM107779v1,Bacteroidetes/Chlorobi ,COMP,2.18407,1,Bacteria
GCF_001078615.1_ASM107861v1,Actinobacteria,COMP,4.35171,4,Bacteria
GCF_001182765.1_WH8103.1,Cyanobacteria,COMP,2.42969,1,Bacteria
GCF_001182785.1_ASM118278v1,Firmicutes,COMP,6.40346,1,Bacteria
GCF_001183645.1_ASM118364v1,Proteobacteria,COMP,4.61422,2,Bacteria
GCF_001183665.1_ASM118366v1,Proteobacteria,COMP,4.61236,2,Bacteria
GCF_001183685.1_ASM118368v1,Proteobacteria,COMP,4.60952,2,Bacteria
GCF_001183705.1_ASM118370v1,Firmicutes,COMP,2.94564,2,Bacteria
GCF_001183725.1_ASM118372v1,Firmicutes,COMP,2.92653,2,Bacteria
GCF_001183785.1_ASM118378v1,Firmicutes,COMP,6.19845,3,Bacteria
GCF_001185215.1_ASM118521v1,Proteobacteria,COMP,4.67837,2,Bacteria
GCF_001185245.1_ASM118524v1,Proteobacteria,COMP,4.67783,2,Bacteria
GCF_001186405.1_ASM118640v1,Nitrospirae,COMP,2.70932,4,Bacteria
GCF_001187595.1_ASM118759v1,Firmicutes,COMP,2.80367,2,Bacteria
GCF_001188655.1_ASM118865v1,Firmicutes,COMP,2.9185,2,Bacteria
GCF_001188695.1_ASM118869v1,Proteobacteria,COMP,4.73348,3,Bacteria
GCF_001188715.1_ASM118871v1,Proteobacteria,COMP,4.73864,3,Bacteria
GCF_001188755.1_ASM118875v1,Proteobacteria,COMP,4.67599,3,Bacteria
GCF_001188775.1_ASM118877v1,Proteobacteria,COMP,4.73567,3,Bacteria
GCF_001188795.1_ASM118879v1,Proteobacteria,COMP,4.73609,3,Bacteria
GCF_001188815.1_ASM118881v1,Proteobacteria,COMP,4.67274,3,Bacteria
GCF_001188835.1_ASM118883v1,Proteobacteria,COMP,2.31326,1,Bacteria
GCF_001188855.1_ASM118885v1,Firmicutes,COMP,2.43563,1,Bacteria
GCF_001188875.1_ASM118887v1,Firmicutes,COMP,2.5284,1,Bacteria
GCF_001188895.1_ASM118889v1,Firmicutes,COMP,2.41976,1,Bacteria
GCF_001188915.1_ASM118891v1,Firmicutes,COMP,2.58293,1,Bacteria
GCF_001188935.1_ASM118893v1,Proteobacteria,COMP,4.73692,3,Bacteria
GCF_001189295.1_ASM118929v1,Proteobacteria,COMP,11.3881,15,Bacteria
GCF_001189555.1_ASM118955v1,Firmicutes,COMP,2.28414,8,Bacteria
GCF_001190745.1_ASM119074v1,Proteobacteria,COMP,2.28165,3,Bacteria
GCF_001190805.1_ASM119080v1,Firmicutes,COMP,2.06472,1,Bacteria
GCF_001190885.1_ASM119088v1,Firmicutes,COMP,2.14742,1,Bacteria
GCF_001190945.1_ASM119094v1,Actinobacteria,COMP,5.42091,1,Bacteria
GCF_001190965.1_ASM119096v1,Euryarchaeota,COMP,3.91845,2,Archaea
GCF_001191625.1_ASM119162v1,Firmicutes,COMP,3.53258,8,Bacteria
GCF_001244395.1_ASM124439v1,Firmicutes,COMP,3.07644,1,Bacteria
GCF_001260615.1_S2_rcS3_S1_rcS3,Proteobacteria,COMP,5.03157,1,Bacteria
GCF_001262035.1_ASM126203v1,Proteobacteria,COMP,2.41443,1,Bacteria
GCF_001262055.1_ASM126205v1,Actinobacteria,COMP,2.04909,2,Bacteria
GCF_001262075.1_ASM126207v1,Proteobacteria,COMP,2.92578,1,Bacteria
GCF_001263395.1_ASM126339v1,Actinobacteria,COMP,1.83006,1,Bacteria
GCF_001263815.1_ASM126381v1,Bacteroidetes/Chlorobi ,COMP,2.36703,4,Bacteria
GCF_001264245.1_ASM126424v1,Cyanobacteria,COMP,5.68684,4,Bacteria
GCF_001266635.1_ASM126663v1,Firmicutes,COMP,1.99615,1,Bacteria
GCF_001266655.1_ASM126665v1,Crenarchaeota,COMP,2.19153,5,Archaea
GCF_001266675.1_ASM126667v1,Crenarchaeota,COMP,2.19153,5,Archaea
GCF_001266695.1_ASM126669v1,Crenarchaeota,COMP,2.19153,5,Archaea
GCF_001266715.1_ASM126671v1,Crenarchaeota,COMP,2.19153,5,Archaea
GCF_001266735.1_ASM126673v1,Crenarchaeota,COMP,2.19153,5,Archaea
GCF_001267195.1_ASM126719v1,Proteobacteria,COMP,2.27214,1,Bacteria
GCF_001267275.1_ASM126727v1,Proteobacteria,COMP,2.39199,1,Bacteria
GCF_001267395.1_ASM126739v1,Firmicutes,COMP,3.0718,1,Bacteria
GCF_001267405.1_ASM126740v1,Firmicutes,COMP,2.52756,2,Bacteria
GCF_001267435.1_ASM126743v1,Firmicutes,COMP,2.62335,2,Bacteria
GCF_001267805.1_ASM126780v1,Firmicutes,COMP,1.95047,1,Bacteria
GCF_001267845.1_ASM126784v1,Firmicutes,COMP,1.7914,1,Bacteria
GCF_001267865.1_ASM126786v1,Firmicutes,COMP,3.07188,1,Bacteria
GCF_001267885.1_ASM126788v1,Actinobacteria,COMP,8.3936,4,Bacteria
GCF_001271345.1_ASM127134v1,Proteobacteria,COMP,5.24373,2,Bacteria
GCF_001272635.1_ASM127263v1,Firmicutes,COMP,2.25535,1,Bacteria
GCF_001272655.1_ASM127265v1,Firmicutes,COMP,6.00653,1,Bacteria
GCF_001273775.1_ASM127377v1,Nitrospirae,COMP,4.58948,2,Bacteria
GCF_001274535.1_ASM127453v1,Fusobacteria,COMP,2.4449,2,Bacteria
GCF_001274555.1_ASM127455v1,Actinobacteria,COMP,4.37014,4,Bacteria
GCF_001274575.1_ASM127457v1,Firmicutes,COMP,3.67649,4,Bacteria
GCF_001274595.1_ASM127459v1,Proteobacteria,COMP,4.804,2,Bacteria
GCF_001274615.1_ASM127461v1,Bacteroidetes/Chlorobi ,COMP,2.37249,1,Bacteria
GCF_001274655.1_ASM127465v1,Proteobacteria,COMP,4.50972,1,Bacteria
GCF_001274675.1_ASM127467v1,Proteobacteria,COMP,4.50972,1,Bacteria
GCF_001274895.1_ASM127489v1,Actinobacteria,COMP,2.76974,1,Bacteria
GCF_001276585.1_ASM127658v1,Proteobacteria,COMP,4.58729,2,Bacteria
GCF_001277175.1_ASM127717v1,Proteobacteria,COMP,4.43687,1,Bacteria
GCF_001277195.1_ASM127719v1,Proteobacteria,COMP,4.36411,3,Bacteria
GCF_001277215.1_ASM127721v1,Proteobacteria,COMP,4.40473,4,Bacteria
GCF_001277235.1_ASM127723v1,Proteobacteria,COMP,4.6284,2,Bacteria
GCF_001277255.1_ASM127725v1,Proteobacteria,COMP,4.49948,1,Bacteria
GCF_001277275.1_ASM127727v1,Proteobacteria,COMP,4.61057,2,Bacteria
GCF_001277295.1_ASM127729v1,Cyanobacteria,COMP,5.78203,7,Bacteria
GCF_001277875.1_ASM127787v1,Proteobacteria,COMP,7.26651,1,Bacteria
GCF_001277895.1_ASM127789v1,Proteobacteria,COMP,7.26681,1,Bacteria
GCF_001277995.1_ASM127799v1,Actinobacteria,COMP,3.03389,2,Bacteria
GCF_001278075.1_ASM127807v1,Actinobacteria,COMP,8.53259,3,Bacteria
GCF_001278095.1_ASM127809v1,Actinobacteria,COMP,8.30728,11,Bacteria
GCF_001278845.1_ASM127884v1,Actinobacteria,COMP,3.83642,24,Bacteria
GCF_001280405.1_ASM128040v1,Proteobacteria,COMP,5.15281,2,Bacteria
GCF_001281115.1_ASM128111v1,Actinobacteria,COMP,3.85124,1,Bacteria
GCF_001281145.1_ASM128114v1,Firmicutes,COMP,2.81081,1,Bacteria
GCF_001281405.1_ASM128140v1,Proteobacteria,COMP,1.46769,1,Bacteria
GCF_001281445.1_ASM128144v1,Actinobacteria,COMP,2.48332,2,Bacteria
GCF_001281505.1_ASM128150v1,Actinobacteria,COMP,1.91515,2,Bacteria
GCF_001281545.1_ASM128154v1,Proteobacteria,COMP,3.793,2,Bacteria
GCF_001281565.1_ASM128156v1,Proteobacteria,COMP,3.79498,2,Bacteria
GCF_001286525.1_BFBE1.1,Bacteroidetes/Chlorobi ,COMP,5.18897,1,Bacteria
GCF_001291345.1_PAO1OR,Actinobacteria,COMP,7.40511,3,Bacteria
GCF_001293125.1_ASM129312v1,Actinobacteria,COMP,1.86055,1,Bacteria
GCF_001293505.1_ASM129350v1,Proteobacteria,COMP,5.08819,3,Bacteria
GCF_001296165.1_ASM129616v1,Fusobacteria,COMP,2.22727,1,Bacteria
GCF_001298655.1_SD1D,Thermotogae,COMP,2.0531,2,Bacteria
GCF_001302585.1_ASM130258v1,Actinobacteria,COMP,11.7598,5,Bacteria
GCF_001304715.1_ASM130471v1,Firmicutes,COMP,2.50435,1,Bacteria
GCF_001305615.1_ASM130561v1,Proteobacteria,COMP,4.14743,1,Bacteria
GCF_001305655.1_ASM130565v1,Euryarchaeota,COMP,2.2535,1,Archaea
GCF_001305815.1_ASM130581v1,Proteobacteria,COMP,4.70871,2,Bacteria
GCF_001305835.1_ASM130583v1,Proteobacteria,COMP,4.70136,2,Bacteria
GCF_001308065.1_ASM130806v1,Proteobacteria,COMP,4.64166,2,Bacteria
GCF_001308125.1_ASM130812v1,Proteobacteria,COMP,4.64168,2,Bacteria
GCF_001308165.1_ASM130816v1,Proteobacteria,COMP,4.64169,2,Bacteria
GCF_001308285.1_ASM130828v1,Firmicutes,COMP,2.16058,2,Bacteria
GCF_001314225.1_ASM131422v1,Actinobacteria,COMP,4.82796,1,Bacteria
GCF_001314265.1_ASM131426v1,Bacteroidetes/Chlorobi ,COMP,2.37887,3,Bacteria
GCF_001314285.1_ASM131428v1,Proteobacteria,COMP,1.6358,1,Bacteria
GCF_001402875.1_ASM140287v1,Proteobacteria,COMP,3.72484,3,Bacteria
GCF_001409135.1_10259,Proteobacteria,COMP,5.16169,3,Bacteria
GCF_001409195.1_C2346,Proteobacteria,COMP,5.22862,3,Bacteria
GCF_001411495.1_ASM141149v1,Proteobacteria,COMP,8.60595,1,Bacteria
GCF_001411805.1_ASM141180v1,Proteobacteria,COMP,8.08105,2,Bacteria
GCF_001412295.1_ASM141229v1,Proteobacteria,COMP,1.61666,1,Bacteria
GCF_001412615.1_ASM141261v1,Crenarchaeota,COMP,2.02384,5,Archaea
GCF_001412635.1_ASM141263v1,Firmicutes,COMP,1.92451,3,Bacteria
GCF_001430775.1_ASM143077v1,Actinobacteria,COMP,5.17314,1,Bacteria
GCF_001431725.1_ASM143172v1,Proteobacteria,COMP,4.75749,1,Bacteria
GCF_001432245.1_ASM143224v1,Firmicutes,COMP,2.82219,2,Bacteria
GCF_001433455.1_ASM143345v1,Euryarchaeota,COMP,2.38853,7,Archaea
